userId,ISBN,bookRating
42171,440236703,4
42180,142001430,4.5
42180,140003065X,4
42188,316737372,1.5
42191,385510438,4
42201,446672351,4
42208,142001740,4.5
42254,553802496,4.5
42257,452282829,4
42265,425167313,4.5
42305,316769487,5
42323,446310786,5
42346,393318680,4
42352,671537466,3.5
42390,399151613,3.5
42408,440235596,4.5
42410,375726403,3.5
42410,440236703,3.5
42419,60987049,5
42419,345370775,5
42419,380814021,5
42419,743418174,4
42450,014023313X,5
42450,886773741,4
42458,345402871,5
42458,055214262X,4
42463,441783589,4
42466,671028375,4
42520,553260111,4.5
42522,140293248,3.5
42523,743227441,5
42528,014023313X,3.5
42574,345361792,5
42581,081297106X,4.5
42597,142001740,4
42597,440221595,4.5
42597,044023722X,4.5
42597,786868716,4
42611,446357405,3.5
42611,553287737,3
42662,393050939,3.5
42714,60938455,3
42726,446802204,4
42730,151008116,3.5
42739,586057242,4
42780,067187750X,5
42798,014131088X,4.5
42883,425191184,3
42887,140298479,3.5
42914,316769509,4
42914,345391055,3.5
42914,345396936,4.5
42914,451153553,4.5
42914,451176464,2.5
42914,553274295,4.5
42917,075966661X,5
42923,394716531,4
42939,385729332,4
42981,452282152,2
42996,451132343,3.5
43004,375725784,4
43004,394720245,4.5
43005,452282152,4
43006,380789019,3.5
43052,140298479,3
43113,446310786,5
43136,553373803,4.5
43136,671014196,3
43157,553274325,5
43163,142001740,5
43163,440700310,4.5
43173,786868716,2
43190,446602612,4
43246,60926317,4.5
43246,151002630,4
43246,316788228,3.5
43246,316969443,4.5
43246,375727345,4
43246,380010038,5
43246,385508042,3.5
43246,446605239,4.5
43246,446608955,4.5
43246,446670251,4
43246,671001795,4.5
43246,743412028,2.5
43246,1400031346,4.5
43246,1573228737,4
43251,140345353,3.5
43275,452282152,3.5
43277,671001795,4.5
43282,385336179,3.5
43282,743227441,4
43291,449213447,5
43325,425161285,3.5
43392,140298479,3.5
43407,310234697,2.5
43426,425162443,3.5
43466,385504209,4.5
43481,345449347,4.5
43481,375726403,3
43481,440222656,5
43481,553572997,4
43481,743437640,4
43560,60938455,5
43578,743436210,4.5
43586,380708213,2.5
43595,375727345,4.5
43595,446608955,4.5
43619,375703055,5
43619,425167313,4
43619,440241073,4.5
43619,446608955,3
43619,451124340,5
43619,067102423X,5
43633,441783589,4.5
43639,440222656,4.5
43681,452282829,3.5
43687,61015725,3.5
43687,310213274,4
43687,345337662,4
43687,345370775,3.5
43687,380727501,2.5
43687,380792745,3.5
43687,671001795,4.5
43687,671027387,3
43687,671617028,4.5
43687,679751521,4
43698,316776963,4
43754,60175400,4
43785,451167716,5
43786,385504209,4
43806,375506039,5
43806,671032658,4
43807,553582747,3.5
43842,60256737,5
43842,142004278,5
43842,345361792,5
43842,375726403,1.5
43842,375727345,2.5
43842,446350109,5
43852,345402871,4
43864,446670251,4
43864,671027344,5
43873,385486804,4
43892,446600253,4.5
43898,767905202,2.5
43901,044023722X,3
43901,786868716,2.5
43901,1576738167,4
43910,312283709,4
43910,316603287,3
43910,316776963,3.5
43910,316777730,4.5
43910,385510438,4.5
43910,425162443,4.5
43910,425167313,4
43910,553278355,5
43910,743418174,4
43910,767905202,3
43910,1573229725,5
43937,316788228,5
43941,684857820,4.5
43953,399139540,4
43955,394758285,5
43962,553375407,4
44021,671744216,2
44035,385324057,4
44037,552998486,4.5
44052,385508042,2.5
44052,425162443,3.5
44113,316776963,4
44211,452282152,5
44246,553268880,4
44252,446670111,5
44252,451166582,4.5
44252,451524934,5
44252,451526341,5
44252,553274325,5
44252,671001795,3
44252,671723227,5
44252,067978148X,4.5
44296,142300276,4
44296,590425919,4.5
44297,141304707,4
44359,142300276,5
44368,345427637,4.5
44375,452282829,4
44389,60534044,3.5
44389,446602612,2
44435,375727345,4
44438,316776963,4
44467,517703963,5
44470,452282829,3.5
44473,752837613,5
44515,446605409,4
44531,067940712X,4
44535,380001411,3.5
44535,553274295,5
44535,684813637,4.5
44588,345391055,2.5
44611,425184943,4
44663,316693251,3.5
44663,316693286,4
44718,375725784,4.5
44719,64404773,5
44727,038531258X,4
44727,618055819,4
44728,70212570,5
44743,385324057,2.5
44763,394404289,4
44837,316776963,3.5
44842,316316962,3.5
44842,038542471X,3.5
44842,395927218,4.5
44842,671769227,3.5
44842,743418174,4
44845,380731851,4.5
44849,553288105,4.5
44852,031205436X,2.5
44852,375725784,4
44852,038548951X,4.5
44852,440122090,3.5
44852,440236703,3.5
44884,044023722X,5
44884,446610399,3.5
44893,60557540,4
44893,60976241,4
44893,60987561,2.5
44893,142004278,3
44893,345338545,4.5
44893,345422473,4
44893,380727501,3.5
44893,446391301,4
44893,067168390X,4.5
44893,671753819,3.5
44893,876850867,4
44893,1573225517,4
44897,316969443,3.5
44920,452282152,4.5
44925,142000329,4.5
44925,385496095,3.5
45049,380001411,5
45060,440235596,3.5
45068,375727345,5
45116,64407721,3.5
45174,441783589,4
45208,375727345,4
45208,380753014,2.5
45231,440241073,4
45234,039592720X,4
45255,440221595,3.5
45255,078670621X,5
45282,553375407,4.5
45282,553575384,3.5
45287,385504209,5
45287,385510438,5
45287,446527165,4
45302,044023722X,3.5
45340,60292873,4
45340,380600129,3
45340,440220653,4.5
45340,446310786,5
45340,449213447,4.5
45340,743424425,5
45383,671014196,4
45391,60392827,3
45391,375400117,4
45401,452264790,1.5
45412,385334036,4
45416,151001006,4.5
45416,067102423X,3.5
45416,671685635,3.5
45416,767900383,4
45418,038542471X,3.5
45418,394575202,2.5
45432,743211383,3
45444,385486804,4
45470,380789035,4
45471,140089225,3
45471,140293248,3
45471,385494149,4
45471,743418174,3.5
45507,038548951X,4.5
45539,385504209,5
45546,440330076,3.5
45557,70212570,4
45557,380018179,4
45557,051512608X,3
45557,553258001,4.5
45557,804106304,4.5
45585,440214041,3.5
45643,006097673X,4.5
45653,553268880,3.5
45656,451153553,4
45683,440222656,4
45701,345427637,4.5
45704,345361792,4.5
45765,767900383,4
45778,385486804,3.5
45778,767903862,3.5
45781,375726403,5
45806,446605239,5
45842,385504209,2
45879,61015725,4
45904,316776963,4
45981,689824750,4.5
45982,375406182,4
46059,553285653,4
46099,446670251,4.5
46099,451156609,4.5
46099,451188462,4
46099,786866276,4.5
46139,61015725,4.5
46139,345353749,5
46145,316769487,5
46154,375725784,4.5
46165,446523569,5
46172,60175400,5
46173,375726403,2.5
46186,671027344,5
46196,044023722X,5
46199,440236703,4
46222,70212570,5
46222,671868640,4
46258,886778905,4
46279,375726403,4
46291,345361792,4.5
46295,61015725,4.5
46295,446604089,3
46295,671027387,4
46322,140003065X,4.5
46341,316769487,4
46345,375703055,5
46345,739307479,3.5
46389,446610399,3.5
46389,449211584,5
46394,575058080,2
46398,60976241,3
46398,014023313X,2
46398,316788228,3.5
46398,345305183,5
46398,345316509,5
46398,345361792,5
46398,345370775,4
46398,345449347,1.5
46398,375400117,5
46398,375411550,3
46398,385486804,3.5
46398,385502532,4.5
46398,399135782,4.5
46398,399141146,4.5
46398,399146431,4.5
46398,446605239,2
46398,449213447,5
46398,452282152,3
46398,517577402,3.5
46398,679745203,2.5
46398,812533410,4
46404,804106304,5
46443,60915544,4.5
46443,64405176,4
46443,140348107,4
46443,142001740,5
46443,385324057,4.5
46443,446310786,4.5
46452,440214041,2.5
46461,451524934,5
46472,345361792,2.5
46472,440214041,2.5
46531,60931418,3.5
46600,440214041,3.5
46671,440214041,4
46671,044023722X,3
46787,60512806,3.5
46862,316769487,4
46887,446310786,4
46892,345370775,2.5
46892,034540288X,2.5
46892,345427637,3
46892,425143325,2.5
46892,441810764,2.5
46903,330332775,2.5
46907,446608955,5
46907,553268929,3.5
46907,1573227331,4.5
46909,671001795,5
47077,452282829,4.5
47117,440214041,4
47117,451524934,5
47118,440405483,4
47118,440487617,4.5
47126,044651652X,5
47128,451186362,5
47145,140293248,2
47152,375727345,4
47152,440214041,4
47153,385504209,4
47239,316776963,3.5
47251,399149864,4
47265,1573227331,3.5
47293,385496095,2
47296,375727345,4
47316,345426274,4
47316,374404143,3
47316,440222656,4.5
47316,451153553,2.5
47316,671028375,4.5
47316,067168390X,5
47316,842314296,5
47377,316769487,5
47411,553274325,4.5
47465,786868716,2.5
47490,451156609,3.5
47504,375410848,4
47512,60927216,3
47512,743412028,4
47512,802131786,3
47543,440236703,4.5
47594,375506039,4
47594,399146431,4.5
47601,345449347,4.5
47609,345333926,5
47609,553287893,5
47767,446527785,4.5
47779,039480001X,5
47786,451521358,4
47793,743424425,4.5
47807,425167313,3.5
47822,380816547,2.5
47830,767902513,4.5
47831,375726403,4
47836,345447867,4.5
47854,031286504X,3.5
47856,142001430,3
47856,765342987,4.5
47861,312283709,5
47882,61015725,3
47894,679732411,4.5
47922,385475772,4.5
47971,446310786,5
47974,140042598,5
47975,517576988,3.5
47996,385504209,3
48025,61091944,4
48025,345396685,5
48025,345404114,4.5
48025,375727345,3
48025,399147853,3.5
48025,440235596,4
48025,440236703,4.5
48025,044023722X,4
48025,446602612,5
48025,451166892,4.5
48025,451177096,4.5
48025,671873113,3.5
48046,60199652,5
48046,60938455,4
48046,142004278,4.5
48046,375725784,2.5
48046,385504209,5
48046,446391301,5
48046,452269571,3
48046,671880314,3.5
48046,743412028,3.5
48111,380619458,4.5
48135,446612731,3
48146,385504209,5
48153,515120618,5
48213,142001740,4
48213,385337477,4
48213,425106403,2.5
48217,385504209,5
48268,446310786,4
48268,446605239,2.5
48268,446610399,3.5
48268,067170463X,3.5
48293,446610399,5
48305,61020710,2.5
48305,345427637,4
48306,330332775,5
48355,345333926,4.5
48355,553580078,5
48355,671720147,3.5
48355,756400082,3.5
48357,767900383,4
48371,1570719586,4.5
48385,60938455,4.5
48388,440214041,4.5
48430,345370775,4
48430,393050939,5
48453,451524934,4.5
48474,140257683,2
48494,375400117,5
48494,380018179,5
48494,425143325,3.5
48494,440241073,4.5
48494,515102636,5
48494,515120618,4
48494,590339427,5
48494,743418174,5
48498,310234697,5
48498,517703963,4.5
48519,452282829,4
48525,345348109,2.5
48575,380789035,5
48579,345370775,5
48579,044651652X,5
48630,446527785,3.5
48630,743418174,4
48653,446310786,4
48708,385475721,3.5
48712,385504209,5
48715,385504209,4
48743,385336179,2.5
48743,440241073,4
48743,446611808,3.5
48902,743218574,5
48911,440241073,5
48911,800786084,5
48965,345402871,3.5
48970,316168815,3.5
48970,395927218,4
48970,679735879,2.5
48975,316693324,3
48980,375726403,5
48995,743211383,2.5
48999,60809833,3
48999,140042393,4.5
49061,385491026,4
49061,039592720X,4
49109,034539092X,4
49109,034540288X,5
49109,385508042,2.5
49154,449212602,5
49155,446605239,4
49155,446610399,4
49168,039914563X,4
49180,374270325,4.5
49204,446310786,4.5
49212,345370775,4
49212,446605239,2.5
49212,449211479,4
49212,067168390X,4.5
49212,765342987,3.5
49257,684841185,4.5
49262,553572997,5
49265,590425919,4
49277,446605239,3.5
49289,044023722X,4
49300,385502532,2
49313,316969443,1
49314,525946284,4
49377,553582747,4
49392,345361792,5
49392,034540288X,2.5
49392,553278355,5
49422,316777730,4
49422,385504209,4.5
49422,393319296,3.5
49460,312242646,4
49460,316776963,4.5
49460,316777730,4.5
49460,425173747,3
49460,440221595,4.5
49460,451524934,4.5
49460,451526341,4
49460,553275976,4.5
49635,385486804,4
49635,399135782,4.5
49679,671023187,3.5
49683,553278355,4
49743,452282152,3.5
49753,380010038,5
49771,380731851,3.5
49771,446612731,4
49791,399146431,3.5
49827,884046818,3
49842,440235596,3
49842,553572997,4
49845,441783589,3.5
49868,452282829,4
49889,006441034X,4.5
49900,671737627,4
49900,671742558,4
49900,671744216,4
49900,671795538,4
49900,671880608,4
49907,440241073,4
49934,553403591,4
49964,380018179,4
49980,140042393,5
49980,345337662,4.5
49980,385504209,5
49980,452269571,4.5
49980,804106304,5
49990,425167313,3.5
50010,380789035,5
50011,767900383,3.5
50066,802139256,5
50068,671003364,4
50073,140298479,3.5
50073,553582747,4
50092,425177173,4.5
50114,425162443,3.5
50129,61020710,3
50130,316693251,2.5
50132,385504209,5
50141,553377876,3.5
50143,385729332,4
50157,60648082,4
50165,446671002,3
50193,446605239,3.5
50196,61031011,3
50204,034536676X,4
50204,804106304,4.5
50205,385504209,4.5
50205,553275976,4
50221,451156609,3.5
50225,60958022,4
50225,767900383,3
50340,380817683,4.5
50388,044023722X,3.5
50416,142001740,4.5
50436,743412028,2
50456,140092501,3.5
50456,425167720,2.5
50459,015626224X,4
50496,140003065X,4
50504,375726403,4.5
50521,044023722X,4.5
50530,452282152,4
50538,671028375,3.5
50539,345391055,4
50545,345336194,3.5
50547,156787334,5
50559,679732411,4
50560,446358592,4.5
50634,679433740,2.5
50642,345416880,4.5
50650,044651652X,4
50681,316769487,1.5
50681,385486804,4
50681,385504209,3.5
50681,553260111,4
50681,553268880,3.5
50711,445406518,2.5
50730,743418174,4
50749,60392827,3.5
50749,452280621,5
50787,440235596,4
50805,316769487,4
50832,553274295,3.5
50849,451153553,4
50849,451186362,4
50859,60248025,4.5
50859,60256737,5
50895,316603287,4.5
50895,345447867,4
50895,385504209,5
50895,385510438,4.5
50895,446527793,4
50895,446531332,4
50895,446532452,5
50895,671027387,5
50896,044023722X,4
50918,590425919,3.5
50955,451186362,3.5
50961,802139256,4
50972,375727345,4.5
51001,60915544,2.5
51086,425167313,4
51090,380018179,4.5
51094,345361792,3.5
51099,515102636,4.5
51116,446530522,5
51124,452282152,4.5
51150,446676101,3.5
51165,345391055,4
51207,446601241,5
51247,446519960,4.5
51252,345298349,5
51252,380018179,4.5
51252,451188462,2.5
51293,067168390X,5
51298,140293248,4
51310,812589041,3
51350,60085452,4
51350,316710571,4
51350,446605239,4
51359,374129983,3.5
51359,042511774X,4.5
51365,61015725,4.5
51365,312993536,4
51365,385510438,5
51365,671027387,4.5
51365,786868716,5
51386,449211479,5
51440,1565117573,4.5
51450,140293248,3
51450,142001740,4
51450,316710571,5
51511,671042858,1
51526,316143464,3.5
51526,380731851,3.5
51526,451177096,2.5
51526,452282152,5
51526,679745203,5
51526,684803356,4
51526,805062971,4.5
51545,044023722X,5
51559,380731851,4
51574,767902513,3.5
51589,151002630,4.5
51601,375727345,3.5
51627,345305183,5
51627,345370775,3
51665,446341916,4
51665,446364762,4
51670,670894494,3.5
51687,140031499,2.5
51742,375701230,4
51742,375701966,4
51742,743412028,4
51803,425080021,5
51826,140042598,3
51840,380731851,3
51860,380727501,4
51865,671032658,4.5
51880,60934913,5
51883,345334310,4
51883,345353617,5
51883,345370775,3.5
51883,034540288X,3.5
51883,425098087,3.5
51883,449702766,5
51883,451153553,5
51883,067102423X,5
51919,345348109,4.5
51924,385486804,3.5
51924,446391301,3
51925,446606324,3
51983,452280621,4.5
51986,20446500,4
51992,70212570,4.5
51992,034531221X,3.5
51992,440416027,4
51992,451166582,4.5
51992,452280621,3.5
51992,684841185,4
52002,385504209,5
52011,451159764,2.5
52011,765300265,3.5
52018,380789019,5
52021,451523024,5
52021,874778883,5
52044,679745203,4
52059,871136791,3.5
52098,1569471266,5
52106,446364622,5
52130,60921145,3.5
52141,345402871,3
52141,425191184,2.5
52159,446610399,3
52159,553260111,5
52159,743418174,4
52175,151006261,5
52175,679735739,3.5
52189,345361792,4
52199,345378490,2.5
52199,380017601,5
52199,679412956,4
52199,679433023,4.5
52199,843949945,4
52226,142001740,3
52226,385318073,3
52256,804106304,4
52290,60926317,4
52293,786868716,2.5
52329,425162443,3.5
52359,038071339X,4
52400,345331354,5
52420,345305183,4.5
52420,671461494,4
52425,804106436,4
52435,66210844,2.5
52441,1853260797,4
52455,552996181,4
52459,345331354,4
52498,451155750,4
52521,446601241,5
52574,452282152,5
52584,60517794,4
52584,140293248,5
52584,142000329,4.5
52584,316788228,4.5
52584,380018179,5
52584,385502532,4.5
52584,446329894,2.5
52584,446350109,2.5
52584,449213447,4.5
52584,451523024,4
52584,679455612,4
52584,743418174,5
52584,804106304,3.5
52586,385486804,4
52614,312979975,5
52614,380776839,5
52614,380776847,5
52614,515120618,5
52614,525946284,5
52671,345348109,5
52778,140045295,3.5
52802,743437640,4
52807,440405483,4
52811,316769487,4.5
52811,515130389,2.5
52816,451177096,3.5
52839,330253603,4
52846,380731851,4.5
52851,312283709,2.5
52853,345334310,4
52853,440222656,4
52853,441328091,4
52853,449702766,4.5
52853,756400082,4.5
52887,553802496,2.5
52888,375703764,5
52917,345427637,2
52917,440241073,3
52917,449212602,4
52917,449213447,3.5
52917,804106304,3.5
52987,451524934,3.5
52993,393317552,5
52994,345370775,2.5
53036,743418174,4.5
53042,345427637,4.5
53042,553375407,4
53059,671014196,4.5
53060,375726403,3
53069,385494149,3.5
53095,452282152,4.5
53117,446310786,5
53123,767903862,3.5
53127,805031499,4.5
53140,345370775,5
53140,671737791,3.5
53140,767900383,2.5
53140,193156146X,4
53142,425167313,5
53149,140014845,2.5
53150,425184943,3.5
53174,385502532,4.5
53174,385504209,5
53174,441783589,4
53174,446605239,5
53174,553260111,5
53174,553268880,4.5
53186,345326490,4
53220,312993536,4.5
53220,039914563X,4.5
53220,425191184,4.5
53220,440241073,5
53220,446601241,5
53220,451180429,4
53220,671023187,5
53220,671023209,4.5
53236,671741195,4
53241,60958022,4
53241,60987561,4
53241,425167313,3.5
53254,440237556,5
53256,440219507,5
53256,440405483,5
53256,440487617,5
53278,60987561,4.5
53278,385475772,3.5
53278,553275976,4
53278,1573228737,3.5
53281,671793489,3.5
53298,553256653,4.5
53301,679439382,1.5
53301,1573225517,4.5
53304,316603287,4
53304,316693251,3.5
53304,385504209,5
53332,440222656,4.5
53346,446670251,5
53376,553214497,3.5
53384,446670251,4.5
53390,375506039,3
53392,375727345,4
53392,451132343,5
53400,375725784,4
53400,446671002,2.5
53408,385504209,4.5
53408,451524934,3.5
53414,60175400,5
53414,374129983,5
53414,375411550,4
53414,446530522,5
53414,743436210,5
53418,345370775,4.5
53418,553258001,4
53418,553260111,1
53420,375727345,2.5
53426,446608955,4
53446,385504209,3.5
53456,031231616X,4.5
53456,345337662,4.5
53456,449212602,4
53456,452282152,4
53456,671027387,4
53477,380814021,5
53501,553275976,3.5
53510,451524934,4
53515,446611808,4
53515,684857820,4
53520,446353205,3.5
53520,446605409,3.5
53526,819562998,5
53537,385510438,4.5
53537,446605239,4.5
53564,316777730,4.5
53575,345378490,4.5
53577,60934913,4.5
53590,330332775,4
53590,345361792,4.5
53609,425191788,2.5
53614,345337662,5
53614,679751521,4.5
53623,345348109,5
53628,380789019,4.5
53659,140293248,5
53659,671014196,3
53663,380731851,4.5
53729,61007145,3.5
53729,61007358,3.5
53729,61013706,3
53729,61099341,3.5
53729,192860925,3.5
53729,385504209,4.5
53729,440343690,4.5
53729,446310786,4
53729,446671002,3
53846,345370775,3.5
53846,399146431,3.5
53846,044023722X,5
53904,446672351,2.5
53938,446531332,5
53965,380018179,5
53978,60809833,5
54005,425177173,4.5
54031,743211383,2
54053,446670111,4.5
54070,380727501,4.5
54072,446606324,3.5
54072,553260111,2
54092,140003065X,2.5
54113,449211479,4
54114,553802496,5
54199,380789019,5
54206,451192036,4.5
54206,068986020X,4
54206,1400060737,5
54245,446608955,4.5
54283,60199652,5
54289,044651652X,4
54290,440204887,4
54290,451524934,4
54290,553375407,4
54293,671042858,4.5
54298,385094787,5
54315,61015725,5
54326,760703329,5
54335,385510438,4
54335,425191184,4
54335,044023722X,4
54335,446608955,5
54335,446610399,4
54335,671027387,4
54349,64405176,5
54354,316969443,5
54357,316769509,4
54362,375506039,4.5
54413,044023722X,4
54453,671019759,3.5
54461,226458040,4
54474,385504209,4.5
54493,804106304,4.5
54507,60915544,5
54511,743418174,4.5
54528,671027387,4
54578,380789035,5
54578,671047329,4.5
54605,804106304,4
54622,316693251,4
54622,316693286,4
54622,446356573,3
54622,451167716,4.5
54622,553560700,3.5
54622,671880608,4
54652,425184226,3.5
54652,451167317,3
54652,553572997,4
54655,385504209,3.5
54716,375727345,4.5
54740,767905202,4
54808,553377876,4.5
54812,440998050,5
54842,380978407,4
54866,399146431,4
54889,044023722X,4.5
54895,446605239,4.5
54907,671578855,4
54968,60557257,2.5
54968,375725784,4
54997,60938455,5
54997,876855575,4
55021,345333926,4
55023,671578855,4
55027,385504209,4
55027,385508042,2.5
55027,044023722X,4.5
55027,786868716,4
55067,553377876,3.5
55075,380018179,4
55075,385486804,5
55075,451166892,5
55075,452269571,4
55097,345378490,3.5
55119,684841185,3.5
55142,385336179,3
55156,671578855,4.5
55163,385498799,4.5
55178,451156609,4.5
55178,679736654,4.5
55184,452282829,2.5
55187,60175400,4
55187,60199652,5
55187,345339967,4
55187,446310786,5
55187,525946284,4
55187,671001795,5
55187,679745203,3.5
55187,684815001,4.5
55187,743412028,5
55187,743436210,4
55187,874774241,4
55187,898702682,5
55187,193156146X,5
55194,385486804,4
55194,671032658,4.5
55202,440235596,2.5
55229,553275186,3
55247,689837070,3
55272,804106304,3.5
55356,1577311523,4
55375,380814021,2.5
55395,553274295,5
55398,034540288X,3
55398,451188462,2.5
55438,394404289,5
55438,1576739279,3
55441,385502532,4.5
55466,375727345,2.5
55487,671047329,4.5
55490,345298349,2.5
55490,345337662,3.5
55490,375703764,5
55490,375708111,5
55490,380708213,5
55490,380789035,5
55490,393319296,4.5
55490,440204887,2.5
55490,440901588,5
55490,446601241,5
55490,451156609,4
55490,451162072,5
55490,451177096,2.5
55490,451194004,5
55490,451524934,5
55490,679433023,4
55490,805062971,5
55492,61015725,5
55492,140042598,3.5
55492,380017601,4.5
55492,380018179,5
55492,385508042,4.5
55492,441068804,4
55492,441328091,3.5
55492,044651652X,3.5
55492,452282152,4
55492,671027344,3.5
55492,671880314,2
55492,679805273,5
55493,375727345,3.5
55493,385324057,4
55493,446670251,3.5
55493,067978148X,3
55548,142001740,5
55548,345347951,5
55548,446310786,5
55548,812504798,5
55550,380018179,4
55550,446329894,2.5
55550,446350109,2.5
55559,425121631,4
55562,425143325,2.5
55607,425191184,2.5
55607,440241073,2.5
55607,515130389,4
55622,553293400,4.5
55630,553278118,4
55631,393314804,4
55631,767900383,4.5
55631,876850867,4
55631,876855575,4
55655,316693324,3.5
55655,802139256,4.5
55712,014131088X,5
55728,051512608X,4
55734,345337662,4.5
55751,385324057,2.5
55751,452282829,4
55751,515102636,3.5
55751,871136791,2.5
55757,345361792,5
55779,446341916,3.5
55779,451177096,4.5
55779,743436210,4.5
55787,60199652,3
55789,345348109,5
55789,345370775,4
55789,440214041,3.5
55789,451176464,4
55799,345361792,5
55799,039914563X,3.5
55799,440222656,3
55799,440241073,3.5
55799,553271369,4
55799,671042556,4
55803,394800893,5
55811,425167720,4
55839,446353205,5
55858,440984696,4
55892,151008116,4.5
55892,316603287,2.5
55892,345402871,3.5
55892,385503857,5
55892,809117541,3.5
55914,553296345,4.5
55923,61015725,4
55927,140250948,3.5
55927,385504209,5
55927,743227441,4.5
55927,763618292,4
55938,375727345,4
55961,345378490,3.5
56007,451166582,2
56031,345391055,3.5
56044,451168089,4
56045,446605239,3.5
56157,679745203,4
56198,451176464,4
56201,425143325,4
56215,316777730,4.5
56231,440241073,5
56246,60512806,0.5
56246,039592720X,5
56246,440241073,3.5
56271,330253603,3
56272,316143464,4.5
56272,316776963,4.5
56272,375703764,4.5
56272,385722435,4.5
56307,61015725,2.5
56307,038073186X,4
56307,515123447,4
56309,451186362,4.5
56315,425177173,2.5
56355,375506039,4
56360,385504209,4.5
56378,345370775,4
56391,312283709,4.5
56391,380978407,4
56391,385503857,4.5
56399,60012331,5
56399,61091944,5
56399,140042407,5
56399,031286504X,5
56399,312868855,3.5
56399,345361792,4.5
56399,345370775,5
56399,380018179,5
56399,425129616,3
56399,441810764,3.5
56399,446359203,5
56399,446365386,5
56399,449213013,5
56399,520217578,5
56399,553258478,5
56399,575042176,5
56399,812521463,5
56399,1556524048,5
56442,671617028,5
56447,60958022,4
56447,312868855,0.5
56447,316776963,3.5
56447,380789035,3.5
56447,380978407,4
56447,393050939,4
56447,439404371,5
56447,441783589,3.5
56447,679721037,3
56447,684857820,4
56447,081297106X,4
56496,380789019,4.5
56534,380001411,4.5
56554,140293248,3
56554,142001740,5
56554,380753014,3.5
56554,385508042,4.5
56554,385510438,4.5
56554,446532452,5
56554,446605239,5
56554,451176464,4.5
56554,515102636,4.5
56554,553802496,4.5
56554,767905202,5
56554,1401300316,4
56574,451186923,3
56590,64408191,3.5
56598,804106304,4.5
56616,1573227331,5
56630,553572997,5
56676,039592720X,4
56687,385486804,3.5
56687,451177096,3.5
56745,553278118,3.5
56751,375727345,2.5
56751,385334036,3.5
56759,446670111,3
56772,044023722X,2.5
56804,60987561,3.5
56804,345361792,5
56804,446310786,5
56804,140003065X,3.5
56830,671683993,4
56843,743418174,5
56850,375726403,4.5
56856,014034893X,3.5
56856,316769487,4.5
56856,380001411,4
56856,440214041,3.5
56856,451192036,4
56856,451457994,4.5
56856,671042858,3.5
56856,671880314,4
56905,765342987,1
56947,440241073,2.5
56959,006092554X,5
56959,156001454,5
56959,316776963,5
56959,440487617,5
56959,440998050,5
56959,671001795,5
56959,067168390X,5
56959,679751521,4
56959,802135358,5
56986,440236703,4
57095,345391055,5
57095,345402871,4.5
57095,385486804,5
57095,451167317,4.5
57105,60931418,4.5
57105,385504209,4.5
57105,399147853,3
57105,425162443,5
57105,743227441,5
57108,385486804,5
57124,385504209,3
57159,399133453,4
57168,452262496,4
57173,671660632,4
57229,316693324,3.5
57229,553572997,4.5
57234,1573225517,4
57255,345391055,3.5
57262,60938455,5
57267,452282152,4
57296,61059056,3.5
57302,345370775,4
57302,553268880,3.5
57322,452280621,3
57354,156167689,5
57354,394404289,4
57354,1577311523,5
57379,312863551,4
57398,446310786,4
57398,515114693,3.5
57402,452282152,4
57427,671027344,5
57560,375703055,4
57578,345427637,2.5
57599,316143464,3
57599,375727345,1.5
57599,385504209,5
57599,671617028,5
57620,60975547,2.5
57713,553572997,2.5
57725,374270325,3
57725,452274427,4.5
57725,1401300316,5
57765,316769487,3.5
57831,440241073,4
57853,802135161,3
57880,034540288X,4.5
57884,60938455,4
57959,884046818,1.5
57960,61091944,3.5
57976,140045295,2
57976,553582747,4
57976,671023187,4
57986,679766758,4
58062,445406518,3.5
58062,805017305,5
58142,345378490,3
58142,034540288X,3
58151,440222656,4.5
58185,345337662,5
58219,345337662,4.5
58255,515120618,4
58257,871136791,2.5
58290,380014033,4
58340,446387878,4
58382,671741195,4
58382,671793489,4
58382,804106304,4.5
58389,60915544,4.5
58389,446605239,5
58489,044020562X,5
58529,140003065X,4
58594,61020710,4
58594,380789019,5
58594,1573225517,4.5
58595,452282152,4
58598,345321383,5
58609,440214041,4.5
58612,440235596,4.5
58629,679411623,3
58674,60938455,1.5
58677,446670111,2
58685,044023722X,2.5
58708,61013706,2.5
58733,871136791,4
58782,385504209,5
58866,679745203,3.5
58877,425191184,3
58877,446606324,3.5
58911,375410848,4.5
58911,385510438,4
58921,451167317,5
58921,451177096,3.5
58961,446601977,5
58961,671720147,5
58964,375506039,4.5
59038,440214041,5
59038,446310786,5
59059,440900794,3.5
59059,451523024,3.5
59061,684803356,4
59084,385504209,4
59148,763618292,2.5
59150,316769487,4
59150,553275976,3.5
59172,316603287,5
59172,425174409,5
59172,440209412,5
59172,446310786,5
59172,446341916,5
59172,446364762,5
59172,451155750,4
59172,451156609,5
59172,451167317,3.5
59172,515130389,4
59172,553274295,5
59172,671729462,5
59172,671769200,5
59180,374129983,4
59180,375406182,5
59189,445406518,4
59189,446611808,3.5
59189,671001795,4.5
59193,786868716,4
59206,330332775,3.5
59206,440122090,5
59209,316769495,4
59209,452282829,3.5
59209,743436210,4.5
59214,517703963,3
59218,446601977,4
59220,380814021,4
59226,385486804,5
59266,812504364,4
59267,140293248,4
59267,044023722X,4.5
59269,044651652X,3
