,userId,ISBN,bookRating,bookTitle
4615,130968,375727345,3.5,House of Sand and Fog
4616,131941,375727345,3.0,House of Sand and Fog
4617,132171,375727345,4.5,House of Sand and Fog
4618,134381,375727345,4.0,House of Sand and Fog
4619,135395,375727345,4.0,House of Sand and Fog
4620,136139,375727345,4.5,House of Sand and Fog
4621,138844,375727345,5.0,House of Sand and Fog
4622,139387,375727345,4.0,House of Sand and Fog
4623,140358,375727345,2.5,House of Sand and Fog
4624,141444,375727345,4.5,House of Sand and Fog
4625,144516,375727345,3.5,House of Sand and Fog
4626,144946,375727345,3.5,House of Sand and Fog
4627,146709,375727345,4.0,House of Sand and Fog
4628,147847,375727345,2.5,House of Sand and Fog
4629,148157,375727345,4.0,House of Sand and Fog
4630,149120,375727345,2.0,House of Sand and Fog
4631,149934,375727345,4.0,House of Sand and Fog
4632,149957,375727345,3.5,House of Sand and Fog
4633,153662,375727345,2.5,House of Sand and Fog
4634,157083,375727345,4.0,House of Sand and Fog
4635,159817,375727345,4.0,House of Sand and Fog
4636,159977,375727345,4.0,House of Sand and Fog
4637,160819,375727345,5.0,House of Sand and Fog
4638,160994,375727345,4.5,House of Sand and Fog
4639,161681,375727345,4.5,House of Sand and Fog
4640,164980,375727345,3.5,House of Sand and Fog
4641,165308,375727345,4.0,House of Sand and Fog
4642,165319,375727345,3.0,House of Sand and Fog
4643,165345,375727345,4.0,House of Sand and Fog
4644,166330,375727345,4.0,House of Sand and Fog
4645,166809,375727345,2.0,House of Sand and Fog
4646,170310,375727345,4.0,House of Sand and Fog
4647,171251,375727345,3.0,House of Sand and Fog
4648,171970,375727345,4.5,House of Sand and Fog
4649,173679,375727345,4.0,House of Sand and Fog
4650,174326,375727345,4.0,House of Sand and Fog
4651,174428,375727345,3.0,House of Sand and Fog
4652,174596,375727345,3.5,House of Sand and Fog
4653,175740,375727345,4.5,House of Sand and Fog
4654,176176,375727345,4.0,House of Sand and Fog
4655,176785,375727345,3.5,House of Sand and Fog
4656,177514,375727345,2.5,House of Sand and Fog
4657,177823,375727345,4.0,House of Sand and Fog
4658,183725,375727345,4.0,House of Sand and Fog
4659,183849,375727345,3.0,House of Sand and Fog
4660,183952,375727345,3.0,House of Sand and Fog
4661,184513,375727345,4.5,House of Sand and Fog
4662,184789,375727345,4.0,House of Sand and Fog
4663,185671,375727345,3.5,House of Sand and Fog
4664,187065,375727345,1.0,House of Sand and Fog
4665,190419,375727345,4.0,House of Sand and Fog
4666,190479,375727345,4.5,House of Sand and Fog
4667,190996,375727345,2.5,House of Sand and Fog
4668,191716,375727345,4.0,House of Sand and Fog
4669,193740,375727345,3.0,House of Sand and Fog
4670,194694,375727345,4.0,House of Sand and Fog
4671,195351,375727345,3.0,House of Sand and Fog
4672,199359,375727345,4.0,House of Sand and Fog
4673,199923,375727345,2.5,House of Sand and Fog
4674,200206,375727345,3.0,House of Sand and Fog
4675,202496,375727345,1.5,House of Sand and Fog
4676,202997,375727345,4.0,House of Sand and Fog
4677,204809,375727345,3.5,House of Sand and Fog
4678,204864,375727345,3.5,House of Sand and Fog
4679,205980,375727345,5.0,House of Sand and Fog
4680,206305,375727345,3.5,House of Sand and Fog
4681,206877,375727345,4.0,House of Sand and Fog
4682,208700,375727345,1.0,House of Sand and Fog
4683,208829,375727345,5.0,House of Sand and Fog
4684,208934,375727345,3.5,House of Sand and Fog
4685,209919,375727345,3.5,House of Sand and Fog
4686,210315,375727345,4.5,House of Sand and Fog
4687,210485,375727345,3.0,House of Sand and Fog
4688,210874,375727345,5.0,House of Sand and Fog
4689,210959,375727345,4.0,House of Sand and Fog
4690,211500,375727345,4.0,House of Sand and Fog
4691,221655,375727345,2.5,House of Sand and Fog
4692,221948,375727345,4.0,House of Sand and Fog
4693,223501,375727345,4.5,House of Sand and Fog
4694,223544,375727345,4.5,House of Sand and Fog
4695,224120,375727345,1.5,House of Sand and Fog
4696,224249,375727345,2.5,House of Sand and Fog
4697,225275,375727345,3.5,House of Sand and Fog
4698,226172,375727345,4.0,House of Sand and Fog
4699,226548,375727345,3.0,House of Sand and Fog
4700,226772,375727345,4.0,House of Sand and Fog
4701,226920,375727345,3.5,House of Sand and Fog
4702,231820,375727345,2.5,House of Sand and Fog
4703,235059,375727345,3.5,House of Sand and Fog
4704,239028,375727345,2.5,House of Sand and Fog
4705,240567,375727345,4.0,House of Sand and Fog
4706,242247,375727345,5.0,House of Sand and Fog
4707,242528,375727345,3.5,House of Sand and Fog
4708,242843,375727345,4.0,House of Sand and Fog
4709,244891,375727345,2.0,House of Sand and Fog
4710,245328,375727345,4.5,House of Sand and Fog
4711,248531,375727345,2.5,House of Sand and Fog
4712,249688,375727345,4.0,House of Sand and Fog
4713,250342,375727345,4.0,House of Sand and Fog
4714,278131,60958022,4.0,Five Quarters of the Orange
4715,2766,60958022,4.0,Five Quarters of the Orange
4716,6242,60958022,3.0,Five Quarters of the Orange
4717,8680,60958022,3.0,Five Quarters of the Orange
4718,9381,60958022,3.0,Five Quarters of the Orange
4719,11400,60958022,5.0,Five Quarters of the Orange
4720,11676,60958022,1.5,Five Quarters of the Orange
4721,12982,60958022,4.5,Five Quarters of the Orange
4722,20172,60958022,5.0,Five Quarters of the Orange
4723,21011,60958022,5.0,Five Quarters of the Orange
4724,31229,60958022,3.0,Five Quarters of the Orange
4725,32033,60958022,1.0,Five Quarters of the Orange
4726,34154,60958022,4.5,Five Quarters of the Orange
4727,35841,60958022,5.0,Five Quarters of the Orange
4728,36141,60958022,2.5,Five Quarters of the Orange
4729,37556,60958022,4.0,Five Quarters of the Orange
4730,50225,60958022,4.0,Five Quarters of the Orange
4731,53241,60958022,4.0,Five Quarters of the Orange
4732,56447,60958022,4.0,Five Quarters of the Orange
4733,70450,60958022,2.5,Five Quarters of the Orange
4734,73330,60958022,4.0,Five Quarters of the Orange
4735,73681,60958022,4.5,Five Quarters of the Orange
4736,78973,60958022,4.0,Five Quarters of the Orange
4737,85526,60958022,4.5,Five Quarters of the Orange
4738,105517,60958022,3.0,Five Quarters of the Orange
4739,106437,60958022,1.5,Five Quarters of the Orange
4740,108213,60958022,4.5,Five Quarters of the Orange
4741,110934,60958022,5.0,Five Quarters of the Orange
4742,113519,60958022,4.0,Five Quarters of the Orange
4743,114674,60958022,4.5,Five Quarters of the Orange
4744,121170,60958022,2.0,Five Quarters of the Orange
4745,127168,60958022,4.0,Five Quarters of the Orange
4746,137688,60958022,4.5,Five Quarters of the Orange
4747,140196,60958022,4.0,Five Quarters of the Orange
4748,142090,60958022,3.0,Five Quarters of the Orange
4749,142331,60958022,2.0,Five Quarters of the Orange
4750,144432,60958022,3.5,Five Quarters of the Orange
4751,152493,60958022,5.0,Five Quarters of the Orange
4752,159033,60958022,4.5,Five Quarters of the Orange
4753,164480,60958022,3.5,Five Quarters of the Orange
4754,172124,60958022,2.0,Five Quarters of the Orange
4755,173111,60958022,4.0,Five Quarters of the Orange
4756,180651,60958022,4.0,Five Quarters of the Orange
4757,188010,60958022,4.5,Five Quarters of the Orange
4758,194600,60958022,3.5,Five Quarters of the Orange
4759,200213,60958022,3.5,Five Quarters of the Orange
4760,203902,60958022,4.0,Five Quarters of the Orange
4761,206160,60958022,4.0,Five Quarters of the Orange
4762,206335,60958022,4.0,Five Quarters of the Orange
4763,207275,60958022,3.5,Five Quarters of the Orange
4764,207616,60958022,4.0,Five Quarters of the Orange
4765,208415,60958022,4.5,Five Quarters of the Orange
4766,209516,60958022,5.0,Five Quarters of the Orange
4767,216781,60958022,4.0,Five Quarters of the Orange
4768,217192,60958022,2.5,Five Quarters of the Orange
4769,218121,60958022,5.0,Five Quarters of the Orange
4770,224927,60958022,5.0,Five Quarters of the Orange
4771,229741,60958022,3.5,Five Quarters of the Orange
4772,234808,60958022,4.0,Five Quarters of the Orange
4773,235103,60958022,3.5,Five Quarters of the Orange
4774,241204,60958022,4.5,Five Quarters of the Orange
4775,243951,60958022,4.0,Five Quarters of the Orange
4776,246459,60958022,5.0,Five Quarters of the Orange
4777,278137,60002492,3.5,Amazonia
4778,1596,60002492,2.5,Amazonia
4779,11676,60002492,2.5,Amazonia
4780,68249,60002492,4.0,Amazonia
4781,94376,60002492,2.0,Amazonia
4782,110615,60002492,4.5,Amazonia
4783,112914,60002492,3.5,Amazonia
4784,117092,60002492,4.0,Amazonia
4785,135149,60002492,4.5,Amazonia
4786,172708,60002492,3.0,Amazonia
4787,199515,60002492,4.5,Amazonia
4788,206635,60002492,5.0,Amazonia
4789,278137,345337662,3.5,Interview with the Vampire
4790,2033,345337662,2.5,Interview with the Vampire
4791,2399,345337662,4.5,Interview with the Vampire
4792,3167,345337662,2.5,Interview with the Vampire
4793,3827,345337662,3.5,Interview with the Vampire
4794,10112,345337662,3.5,Interview with the Vampire
4795,11169,345337662,4.5,Interview with the Vampire
4796,11676,345337662,3.0,Interview with the Vampire
4797,12194,345337662,5.0,Interview with the Vampire
4798,16599,345337662,4.0,Interview with the Vampire
4799,17003,345337662,3.5,Interview with the Vampire
4800,17357,345337662,4.5,Interview with the Vampire
4801,20172,345337662,4.0,Interview with the Vampire
4802,21895,345337662,3.0,Interview with the Vampire
4803,22912,345337662,3.0,Interview with the Vampire
4804,23872,345337662,4.5,Interview with the Vampire
4805,26240,345337662,3.5,Interview with the Vampire
4806,27168,345337662,3.5,Interview with the Vampire
4807,29259,345337662,5.0,Interview with the Vampire
4808,32773,345337662,4.0,Interview with the Vampire
4809,34075,345337662,3.0,Interview with the Vampire
4810,35631,345337662,2.5,Interview with the Vampire
4811,35836,345337662,4.5,Interview with the Vampire
4812,36709,345337662,5.0,Interview with the Vampire
4813,37083,345337662,4.5,Interview with the Vampire
4814,37950,345337662,2.5,Interview with the Vampire
4815,41634,345337662,3.5,Interview with the Vampire
4816,41751,345337662,4.5,Interview with the Vampire
4817,41911,345337662,3.5,Interview with the Vampire
4818,42112,345337662,2.5,Interview with the Vampire
4819,43687,345337662,4.0,Interview with the Vampire
4820,49980,345337662,4.5,Interview with the Vampire
4821,53456,345337662,4.5,Interview with the Vampire
4822,53614,345337662,5.0,Interview with the Vampire
4823,55490,345337662,3.5,Interview with the Vampire
4824,55734,345337662,4.5,Interview with the Vampire
4825,58185,345337662,5.0,Interview with the Vampire
4826,58219,345337662,4.5,Interview with the Vampire
4827,59820,345337662,4.0,Interview with the Vampire
4828,59912,345337662,5.0,Interview with the Vampire
4829,61930,345337662,4.0,Interview with the Vampire
4830,63360,345337662,4.5,Interview with the Vampire
4831,67085,345337662,4.5,Interview with the Vampire
4832,69554,345337662,4.5,Interview with the Vampire
4833,70183,345337662,4.0,Interview with the Vampire
4834,70448,345337662,4.5,Interview with the Vampire
4835,71490,345337662,4.0,Interview with the Vampire
4836,71752,345337662,5.0,Interview with the Vampire
4837,72287,345337662,3.5,Interview with the Vampire
4838,72876,345337662,2.0,Interview with the Vampire
4839,73741,345337662,3.5,Interview with the Vampire
4840,74631,345337662,3.5,Interview with the Vampire
4841,76888,345337662,4.0,Interview with the Vampire
4842,78328,345337662,4.0,Interview with the Vampire
4843,78535,345337662,3.0,Interview with the Vampire
4844,79009,345337662,5.0,Interview with the Vampire
4845,80538,345337662,4.5,Interview with the Vampire
4846,80555,345337662,4.0,Interview with the Vampire
4847,81597,345337662,4.0,Interview with the Vampire
4848,82247,345337662,5.0,Interview with the Vampire
4849,82550,345337662,4.0,Interview with the Vampire
4850,86489,345337662,3.5,Interview with the Vampire
4851,87555,345337662,3.5,Interview with the Vampire
4852,87914,345337662,4.5,Interview with the Vampire
4853,88412,345337662,4.0,Interview with the Vampire
4854,88937,345337662,3.5,Interview with the Vampire
4855,91795,345337662,4.0,Interview with the Vampire
4856,92524,345337662,3.5,Interview with the Vampire
4857,93047,345337662,3.5,Interview with the Vampire
4858,93137,345337662,3.5,Interview with the Vampire
4859,94376,345337662,4.5,Interview with the Vampire
4860,94985,345337662,3.5,Interview with the Vampire
4861,95316,345337662,2.5,Interview with the Vampire
4862,98356,345337662,4.0,Interview with the Vampire
4863,98783,345337662,4.0,Interview with the Vampire
4864,100251,345337662,2.5,Interview with the Vampire
4865,101550,345337662,5.0,Interview with the Vampire
4866,101606,345337662,4.0,Interview with the Vampire
4867,103336,345337662,5.0,Interview with the Vampire
4868,104399,345337662,5.0,Interview with the Vampire
4869,106245,345337662,4.5,Interview with the Vampire
4870,106280,345337662,1.5,Interview with the Vampire
4871,107951,345337662,3.5,Interview with the Vampire
4872,110029,345337662,2.5,Interview with the Vampire
4873,110373,345337662,3.5,Interview with the Vampire
4874,110382,345337662,3.0,Interview with the Vampire
4875,110934,345337662,4.5,Interview with the Vampire
4876,111174,345337662,4.0,Interview with the Vampire
4877,112093,345337662,2.5,Interview with the Vampire
4878,113904,345337662,3.5,Interview with the Vampire
4879,114368,345337662,2.5,Interview with the Vampire
4880,115572,345337662,5.0,Interview with the Vampire
4881,117593,345337662,3.5,Interview with the Vampire
4882,119575,345337662,3.5,Interview with the Vampire
4883,122506,345337662,3.0,Interview with the Vampire
4884,123094,345337662,4.5,Interview with the Vampire
4885,123460,345337662,5.0,Interview with the Vampire
4886,124078,345337662,5.0,Interview with the Vampire
4887,124540,345337662,4.0,Interview with the Vampire
4888,124597,345337662,3.0,Interview with the Vampire
4889,126492,345337662,5.0,Interview with the Vampire
4890,126814,345337662,3.0,Interview with the Vampire
4891,128672,345337662,1.5,Interview with the Vampire
4892,129716,345337662,4.5,Interview with the Vampire
4893,129851,345337662,3.5,Interview with the Vampire
4894,131622,345337662,4.0,Interview with the Vampire
4895,133571,345337662,4.0,Interview with the Vampire
4896,135458,345337662,2.0,Interview with the Vampire
4897,135665,345337662,3.0,Interview with the Vampire
4898,135673,345337662,2.5,Interview with the Vampire
4899,136252,345337662,4.5,Interview with the Vampire
4900,136491,345337662,4.5,Interview with the Vampire
4901,136561,345337662,5.0,Interview with the Vampire
4902,137627,345337662,4.5,Interview with the Vampire
4903,139706,345337662,5.0,Interview with the Vampire
4904,140358,345337662,2.5,Interview with the Vampire
4905,141719,345337662,3.5,Interview with the Vampire
4906,144191,345337662,4.5,Interview with the Vampire
4907,145109,345337662,4.5,Interview with the Vampire
4908,145496,345337662,3.5,Interview with the Vampire
4909,147141,345337662,5.0,Interview with the Vampire
4910,147214,345337662,5.0,Interview with the Vampire
4911,147698,345337662,5.0,Interview with the Vampire
4912,147704,345337662,4.5,Interview with the Vampire
4913,147847,345337662,2.5,Interview with the Vampire
4914,148192,345337662,4.0,Interview with the Vampire
4915,149510,345337662,3.5,Interview with the Vampire
4916,153513,345337662,1.5,Interview with the Vampire
4917,153797,345337662,4.5,Interview with the Vampire
4918,154248,345337662,3.5,Interview with the Vampire
4919,154844,345337662,3.0,Interview with the Vampire
4920,155014,345337662,3.5,Interview with the Vampire
4921,155141,345337662,4.0,Interview with the Vampire
4922,158254,345337662,4.0,Interview with the Vampire
4923,158344,345337662,4.0,Interview with the Vampire
4924,159860,345337662,3.5,Interview with the Vampire
4925,160231,345337662,5.0,Interview with the Vampire
4926,162626,345337662,3.0,Interview with the Vampire
4927,163488,345337662,3.5,Interview with the Vampire
4928,165669,345337662,1.0,Interview with the Vampire
4929,167614,345337662,3.0,Interview with the Vampire
4930,170248,345337662,4.5,Interview with the Vampire
4931,172010,345337662,5.0,Interview with the Vampire
4932,175000,345337662,5.0,Interview with the Vampire
4933,175978,345337662,3.5,Interview with the Vampire
4934,176737,345337662,4.5,Interview with the Vampire
4935,178240,345337662,4.5,Interview with the Vampire
4936,181894,345337662,5.0,Interview with the Vampire
4937,182053,345337662,5.0,Interview with the Vampire
4938,182599,345337662,4.0,Interview with the Vampire
4939,183142,345337662,5.0,Interview with the Vampire
4940,184904,345337662,4.5,Interview with the Vampire
4941,185233,345337662,2.5,Interview with the Vampire
4942,186807,345337662,4.0,Interview with the Vampire
4943,189115,345337662,4.0,Interview with the Vampire
4944,191274,345337662,2.5,Interview with the Vampire
4945,193084,345337662,4.5,Interview with the Vampire
4946,195723,345337662,4.5,Interview with the Vampire
4947,199515,345337662,5.0,Interview with the Vampire
4948,200674,345337662,2.5,Interview with the Vampire
4949,201768,345337662,4.0,Interview with the Vampire
4950,203161,345337662,5.0,Interview with the Vampire
4951,205919,345337662,3.0,Interview with the Vampire
4952,206058,345337662,3.5,Interview with the Vampire
4953,206418,345337662,4.0,Interview with the Vampire
4954,207686,345337662,3.5,Interview with the Vampire
4955,211426,345337662,4.0,Interview with the Vampire
4956,211937,345337662,4.5,Interview with the Vampire
4957,213628,345337662,3.0,Interview with the Vampire
4958,214786,345337662,4.0,Interview with the Vampire
4959,217012,345337662,4.0,Interview with the Vampire
4960,217986,345337662,4.0,Interview with the Vampire
4961,220892,345337662,2.5,Interview with the Vampire
4962,221557,345337662,2.5,Interview with the Vampire
4963,222062,345337662,5.0,Interview with the Vampire
4964,222372,345337662,4.0,Interview with the Vampire
4965,222492,345337662,2.5,Interview with the Vampire
4966,223190,345337662,5.0,Interview with the Vampire
4967,223325,345337662,5.0,Interview with the Vampire
4968,224646,345337662,4.0,Interview with the Vampire
4969,224657,345337662,4.0,Interview with the Vampire
4970,226879,345337662,5.0,Interview with the Vampire
4971,226965,345337662,5.0,Interview with the Vampire
4972,227705,345337662,3.5,Interview with the Vampire
4973,229313,345337662,5.0,Interview with the Vampire
4974,229331,345337662,5.0,Interview with the Vampire
4975,229741,345337662,3.5,Interview with the Vampire
4976,230522,345337662,4.5,Interview with the Vampire
4977,232222,345337662,3.5,Interview with the Vampire
4978,233564,345337662,4.0,Interview with the Vampire
4979,233829,345337662,4.0,Interview with the Vampire
4980,235677,345337662,4.0,Interview with the Vampire
4981,237534,345337662,5.0,Interview with the Vampire
4982,238292,345337662,4.5,Interview with the Vampire
4983,238541,345337662,4.0,Interview with the Vampire
4984,239481,345337662,4.0,Interview with the Vampire
4985,241306,345337662,4.5,Interview with the Vampire
4986,241666,345337662,3.0,Interview with the Vampire
4987,242083,345337662,3.5,Interview with the Vampire
4988,242397,345337662,4.5,Interview with the Vampire
4989,243094,345337662,4.5,Interview with the Vampire
4990,243700,345337662,3.5,Interview with the Vampire
4991,243930,345337662,4.0,Interview with the Vampire
4992,244485,345337662,3.5,Interview with the Vampire
4993,245150,345337662,3.5,Interview with the Vampire
4994,245410,345337662,3.5,Interview with the Vampire
4995,249862,345337662,1.0,Interview with the Vampire
4996,249989,345337662,4.0,Interview with the Vampire
4997,278137,380600129,4.0,The Indian in the Cupboard
4998,1214,380600129,4.0,The Indian in the Cupboard
4999,6251,380600129,5.0,The Indian in the Cupboard
5000,25919,380600129,5.0,The Indian in the Cupboard
5001,27091,380600129,4.0,The Indian in the Cupboard
5002,31556,380600129,4.0,The Indian in the Cupboard
5003,36979,380600129,4.5,The Indian in the Cupboard
5004,45340,380600129,3.0,The Indian in the Cupboard
5005,64198,380600129,4.0,The Indian in the Cupboard
5006,76168,380600129,3.0,The Indian in the Cupboard
5007,96448,380600129,2.5,The Indian in the Cupboard
5008,129563,380600129,5.0,The Indian in the Cupboard
5009,130554,380600129,4.5,The Indian in the Cupboard
5010,147847,380600129,2.5,The Indian in the Cupboard
5011,162052,380600129,3.0,The Indian in the Cupboard
5012,165319,380600129,2.5,The Indian in the Cupboard
5013,173016,380600129,2.5,The Indian in the Cupboard
5014,181103,380600129,5.0,The Indian in the Cupboard
5015,185384,380600129,4.0,The Indian in the Cupboard
5016,210485,380600129,4.5,The Indian in the Cupboard
5017,210662,380600129,2.5,The Indian in the Cupboard
5018,212636,380600129,3.0,The Indian in the Cupboard
5019,214224,380600129,4.5,The Indian in the Cupboard
5020,228021,380600129,5.0,The Indian in the Cupboard
5021,230522,380600129,4.5,The Indian in the Cupboard
5022,243966,380600129,4.5,The Indian in the Cupboard
5023,278137,804106304,4.0,The Joy Luck Club
5024,278221,804106304,4.5,The Joy Luck Club
5025,885,804106304,2.5,The Joy Luck Club
5026,1424,804106304,3.0,The Joy Luck Club
5027,1650,804106304,5.0,The Joy Luck Club
5028,1773,804106304,4.5,The Joy Luck Club
5029,2891,804106304,3.5,The Joy Luck Club
5030,3026,804106304,4.0,The Joy Luck Club
5031,3350,804106304,5.0,The Joy Luck Club
5032,4225,804106304,3.0,The Joy Luck Club
5033,6575,804106304,4.5,The Joy Luck Club
5034,7346,804106304,4.5,The Joy Luck Club
5035,7856,804106304,4.0,The Joy Luck Club
5036,7958,804106304,5.0,The Joy Luck Club
5037,11657,804106304,3.5,The Joy Luck Club
5038,12569,804106304,3.5,The Joy Luck Club
5039,13995,804106304,3.5,The Joy Luck Club
5040,17003,804106304,4.0,The Joy Luck Club
5041,18254,804106304,4.5,The Joy Luck Club
5042,23664,804106304,3.5,The Joy Luck Club
5043,24394,804106304,4.0,The Joy Luck Club
5044,25966,804106304,4.0,The Joy Luck Club
5045,28204,804106304,4.5,The Joy Luck Club
5046,30182,804106304,4.0,The Joy Luck Club
5047,30276,804106304,3.0,The Joy Luck Club
5048,30533,804106304,4.0,The Joy Luck Club
5049,30806,804106304,4.0,The Joy Luck Club
5050,31688,804106304,4.5,The Joy Luck Club
5051,31919,804106304,4.5,The Joy Luck Club
5052,33263,804106304,4.5,The Joy Luck Club
5053,35859,804106304,4.0,The Joy Luck Club
5054,36540,804106304,4.5,The Joy Luck Club
5055,36677,804106304,2.5,The Joy Luck Club
5056,36907,804106304,4.0,The Joy Luck Club
5057,38899,804106304,4.0,The Joy Luck Club
5058,40553,804106304,4.5,The Joy Luck Club
5059,41589,804106304,5.0,The Joy Luck Club
5060,45557,804106304,4.5,The Joy Luck Club
5061,46404,804106304,5.0,The Joy Luck Club
5062,49980,804106304,5.0,The Joy Luck Club
5063,50204,804106304,4.5,The Joy Luck Club
5064,52256,804106304,4.0,The Joy Luck Club
5065,52584,804106304,3.5,The Joy Luck Club
5066,52917,804106304,3.5,The Joy Luck Club
5067,54493,804106304,4.5,The Joy Luck Club
5068,54605,804106304,4.0,The Joy Luck Club
5069,55272,804106304,3.5,The Joy Luck Club
5070,56598,804106304,4.5,The Joy Luck Club
5071,58382,804106304,4.5,The Joy Luck Club
5072,60244,804106304,4.0,The Joy Luck Club
5073,60555,804106304,5.0,The Joy Luck Club
5074,60707,804106304,3.5,The Joy Luck Club
5075,66942,804106304,5.0,The Joy Luck Club
5076,68721,804106304,4.5,The Joy Luck Club
5077,68984,804106304,2.5,The Joy Luck Club
5078,69971,804106304,4.0,The Joy Luck Club
5079,70052,804106304,3.0,The Joy Luck Club
5080,72099,804106304,5.0,The Joy Luck Club
5081,73681,804106304,3.5,The Joy Luck Club
5082,74665,804106304,4.0,The Joy Luck Club
5083,76512,804106304,4.0,The Joy Luck Club
5084,76818,804106304,5.0,The Joy Luck Club
5085,79815,804106304,5.0,The Joy Luck Club
5086,80203,804106304,5.0,The Joy Luck Club
5087,80683,804106304,5.0,The Joy Luck Club
5088,82968,804106304,4.0,The Joy Luck Club
5089,83135,804106304,4.0,The Joy Luck Club
5090,84050,804106304,4.0,The Joy Luck Club
5091,84427,804106304,4.5,The Joy Luck Club
5092,86145,804106304,3.0,The Joy Luck Club
5093,87093,804106304,4.0,The Joy Luck Club
5094,89851,804106304,4.0,The Joy Luck Club
5095,93855,804106304,3.0,The Joy Luck Club
5096,94737,804106304,5.0,The Joy Luck Club
5097,96009,804106304,4.5,The Joy Luck Club
5098,96357,804106304,4.5,The Joy Luck Club
5099,97055,804106304,4.0,The Joy Luck Club
5100,98356,804106304,3.5,The Joy Luck Club
5101,98484,804106304,4.0,The Joy Luck Club
5102,101029,804106304,3.5,The Joy Luck Club
5103,101803,804106304,5.0,The Joy Luck Club
5104,101851,804106304,5.0,The Joy Luck Club
5105,105536,804106304,4.0,The Joy Luck Club
5106,106946,804106304,4.5,The Joy Luck Club
5107,110349,804106304,3.5,The Joy Luck Club
5108,112881,804106304,3.5,The Joy Luck Club
5109,113519,804106304,4.5,The Joy Luck Club
5110,114217,804106304,4.0,The Joy Luck Club
5111,116810,804106304,4.0,The Joy Luck Club
5112,117241,804106304,2.5,The Joy Luck Club
5113,120187,804106304,4.0,The Joy Luck Club
5114,122793,804106304,4.5,The Joy Luck Club
5115,122958,804106304,4.0,The Joy Luck Club
5116,123056,804106304,4.0,The Joy Luck Club
5117,125928,804106304,4.0,The Joy Luck Club
5118,127668,804106304,4.0,The Joy Luck Club
5119,129474,804106304,4.5,The Joy Luck Club
5120,131154,804106304,3.5,The Joy Luck Club
5121,135149,804106304,3.5,The Joy Luck Club
5122,136093,804106304,2.0,The Joy Luck Club
5123,137589,804106304,4.0,The Joy Luck Club
5124,138198,804106304,3.5,The Joy Luck Club
5125,140555,804106304,5.0,The Joy Luck Club
5126,141704,804106304,3.5,The Joy Luck Club
5127,142823,804106304,4.5,The Joy Luck Club
5128,142970,804106304,3.0,The Joy Luck Club
5129,143415,804106304,5.0,The Joy Luck Club
5130,144038,804106304,5.0,The Joy Luck Club
5131,144151,804106304,4.5,The Joy Luck Club
5132,144555,804106304,4.5,The Joy Luck Club
5133,148123,804106304,4.0,The Joy Luck Club
5134,153211,804106304,4.5,The Joy Luck Club
5135,153662,804106304,4.5,The Joy Luck Club
5136,154465,804106304,4.5,The Joy Luck Club
5137,154975,804106304,4.5,The Joy Luck Club
5138,157273,804106304,4.0,The Joy Luck Club
5139,158254,804106304,3.5,The Joy Luck Club
5140,158258,804106304,5.0,The Joy Luck Club
5141,158559,804106304,4.5,The Joy Luck Club
5142,159647,804106304,4.5,The Joy Luck Club
5143,161993,804106304,4.5,The Joy Luck Club
5144,162028,804106304,4.0,The Joy Luck Club
5145,162968,804106304,3.5,The Joy Luck Club
5146,166596,804106304,4.5,The Joy Luck Club
5147,168804,804106304,5.0,The Joy Luck Club
5148,171118,804106304,3.5,The Joy Luck Club
5149,175185,804106304,4.0,The Joy Luck Club
5150,175805,804106304,3.5,The Joy Luck Club
5151,177660,804106304,4.5,The Joy Luck Club
5152,181944,804106304,5.0,The Joy Luck Club
5153,182527,804106304,4.0,The Joy Luck Club
5154,183131,804106304,5.0,The Joy Luck Club
5155,184770,804106304,4.0,The Joy Luck Club
5156,185275,804106304,4.0,The Joy Luck Club
5157,188589,804106304,4.5,The Joy Luck Club
5158,191694,804106304,5.0,The Joy Luck Club
5159,192093,804106304,4.5,The Joy Luck Club
5160,192353,804106304,4.0,The Joy Luck Club
5161,194156,804106304,2.5,The Joy Luck Club
5162,197293,804106304,4.5,The Joy Luck Club
5163,198930,804106304,4.5,The Joy Luck Club
5164,198983,804106304,4.5,The Joy Luck Club
5165,200226,804106304,2.5,The Joy Luck Club
5166,201641,804106304,2.5,The Joy Luck Club
5167,203213,804106304,3.5,The Joy Luck Club
5168,205911,804106304,4.5,The Joy Luck Club
5169,206944,804106304,4.0,The Joy Luck Club
5170,212539,804106304,5.0,The Joy Luck Club
5171,212789,804106304,2.5,The Joy Luck Club
5172,218379,804106304,4.0,The Joy Luck Club
5173,218568,804106304,4.5,The Joy Luck Club
5174,220277,804106304,4.0,The Joy Luck Club
5175,221663,804106304,3.5,The Joy Luck Club
5176,224138,804106304,4.5,The Joy Luck Club
5177,227422,804106304,5.0,The Joy Luck Club
5178,229313,804106304,4.5,The Joy Luck Club
5179,229703,804106304,4.0,The Joy Luck Club
5180,230700,804106304,4.0,The Joy Luck Club
5181,232131,804106304,4.0,The Joy Luck Club
5182,232990,804106304,4.0,The Joy Luck Club
5183,233117,804106304,4.0,The Joy Luck Club
5184,233889,804106304,4.0,The Joy Luck Club
5185,234622,804106304,4.0,The Joy Luck Club
5186,235011,804106304,4.0,The Joy Luck Club
5187,237434,804106304,3.5,The Joy Luck Club
5188,237474,804106304,5.0,The Joy Luck Club
5189,238065,804106304,4.0,The Joy Luck Club
5190,239594,804106304,3.5,The Joy Luck Club
5191,240567,804106304,4.0,The Joy Luck Club
